[2020-04-09;04:49:11.778];122568;153030;
[2020-04-09;04:49:11.778];122650;153064;
[2020-04-09;04:49:11.778];122680;153126;
[2020-04-09;04:49:11.778];122657;153143;
[2020-04-09;04:49:11.778];122684;153175;
[2020-04-09;04:49:11.778];122714;153253;
[2020-04-09;04:49:11.778];122723;153354;
[2020-04-09;04:49:11.778];122707;153434;
[2020-04-09;04:49:11.778];122753;153479;
[2020-04-09;04:49:11.778];122813;153462;
[2020-04-09;04:49:11.778];122862;153507;
[2020-04-09;04:49:11.778];122860;153481;
[2020-04-09;04:49:11.778];122798;153404;
[2020-04-09;04:49:11.778];122761;153248;
[2020-04-09;04:49:11.778];122684;153073;
[2020-04-09;04:49:11.778];122582;152911;
[2020-04-09;04:49:11.783];122420;152667;
[2020-04-09;04:49:11.783];122337;152424;
[2020-04-09;04:49:11.783];122283;152158;
[2020-04-09;04:49:11.783];122215;151960;
[2020-04-09;04:49:11.783];122110;151772;
[2020-04-09;04:49:11.783];122037;151608;
[2020-04-09;04:49:11.783];121977;151437;
[2020-04-09;04:49:11.783];121927;151400;
[2020-04-09;04:49:11.783];121884;151389;
[2020-04-09;04:49:11.783];121825;151312;
[2020-04-09;04:49:11.783];121834;151259;
[2020-04-09;04:49:11.783];121869;151242;
[2020-04-09;04:49:11.783];121879;151234;
[2020-04-09;04:49:11.783];121856;151223;
[2020-04-09;04:49:11.783];121840;151189;
[2020-04-09;04:49:11.783];121861;151256;
[2020-04-09;04:49:11.783];121877;151346;
[2020-04-09;04:49:11.783];121876;151447;
[2020-04-09;04:49:11.783];121883;151483;
[2020-04-09;04:49:11.783];121961;151555;
[2020-04-09;04:49:11.783];122035;151612;
[2020-04-09;04:49:11.783];122066;151665;
[2020-04-09;04:49:11.783];122066;151698;
[2020-04-09;04:49:11.783];122109;151703;
[2020-04-09;04:49:11.783];122116;151779;
[2020-04-09;04:49:11.783];122126;151869;
[2020-04-09;04:49:11.783];122093;151925;
[2020-04-09;04:49:11.783];122143;151914;
[2020-04-09;04:49:11.783];122190;151911;
[2020-04-09;04:49:11.783];122216;151929;
[2020-04-09;04:49:11.783];122256;151956;
[2020-04-09;04:49:11.783];122207;151952;
[2020-04-09;04:49:11.783];122231;151960;
[2020-04-09;04:49:11.783];122254;152025;
[2020-04-09;04:49:11.783];122255;152101;
[2020-04-09;04:49:11.783];122241;152155;
[2020-04-09;04:49:11.783];122273;152196;
[2020-04-09;04:49:11.783];122344;152242;
[2020-04-09;04:49:11.783];122422;152290;
[2020-04-09;04:49:11.783];122430;152313;
[2020-04-09;04:49:11.783];122407;152362;
[2020-04-09;04:49:11.783];122427;152371;
[2020-04-09;04:49:11.783];122464;152473;
[2020-04-09;04:49:11.783];122463;152579;
[2020-04-09;04:49:11.783];122444;152651;
[2020-04-09;04:49:11.783];122496;152685;
[2020-04-09;04:49:11.783];122577;152731;
[2020-04-09;04:49:11.783];122614;152786;
[2020-04-09;04:49:11.783];122656;152854;
[2020-04-09;04:49:11.783];122649;152883;
[2020-04-09;04:49:11.783];122675;152900;
[2020-04-09;04:49:11.783];122702;153021;
[2020-04-09;04:49:11.783];122708;153111;
[2020-04-09;04:49:11.783];122687;153157;
[2020-04-09;04:49:11.783];122752;153187;
[2020-04-09;04:49:11.783];122797;153214;
[2020-04-09;04:49:11.783];122841;153206;
[2020-04-09;04:49:11.783];122806;153174;
[2020-04-09;04:49:11.783];122721;153024;
[2020-04-09;04:49:11.783];122668;152836;
[2020-04-09;04:49:11.783];122568;152687;
[2020-04-09;04:49:11.783];122458;152476;
[2020-04-09;04:49:11.783];122302;152221;
[2020-04-09;04:49:11.783];122256;151969;
[2020-04-09;04:49:11.783];122239;151736;
[2020-04-09;04:49:11.783];122156;151580;
[2020-04-09;04:49:11.783];122088;151410;
[2020-04-09;04:49:11.789];121987;151267;
[2020-04-09;04:49:11.789];121952;151177;
[2020-04-09;04:49:11.789];121919;151170;
[2020-04-09;04:49:11.789];121863;151152;
[2020-04-09;04:49:11.789];121812;151087;
[2020-04-09;04:49:11.789];121883;151030;
[2020-04-09;04:49:11.789];121910;151015;
[2020-04-09;04:49:11.789];121891;151013;
[2020-04-09;04:49:11.789];121875;151013;
[2020-04-09;04:49:11.789];121896;151013;
[2020-04-09;04:49:11.789];121911;151075;
[2020-04-09;04:49:11.789];121929;151191;
[2020-04-09;04:49:11.789];121890;151297;
[2020-04-09;04:49:11.789];121966;151349;
[2020-04-09;04:49:11.789];122064;151401;
[2020-04-09;04:49:11.789];122119;151482;
[2020-04-09;04:49:11.789];122124;151522;
[2020-04-09;04:49:11.789];122127;151587;
[2020-04-09;04:49:11.789];122158;151590;
[2020-04-09;04:49:11.789];122171;151656;
[2020-04-09;04:49:11.789];122162;151751;
[2020-04-09;04:49:11.789];122128;151765;
[2020-04-09;04:49:11.789];122188;151781;
[2020-04-09;04:49:11.789];122245;151796;
[2020-04-09;04:49:11.789];122278;151810;
[2020-04-09;04:49:11.789];122271;151852;
[2020-04-09;04:49:11.789];122271;151877;
[2020-04-09;04:49:11.789];122297;151870;
[2020-04-09;04:49:11.789];122300;151950;
[2020-04-09;04:49:11.789];122314;152078;
[2020-04-09;04:49:11.789];122329;152108;
[2020-04-09;04:49:11.789];122373;152159;
[2020-04-09;04:49:11.789];122439;152210;
[2020-04-09;04:49:11.789];122499;152269;
[2020-04-09;04:49:11.789];122482;152317;
[2020-04-09;04:49:11.789];122503;152315;
[2020-04-09;04:49:11.789];122509;152379;
[2020-04-09;04:49:11.789];122544;152487;
[2020-04-09;04:49:11.789];122554;152604;
[2020-04-09;04:49:11.789];122558;152629;
[2020-04-09;04:49:11.789];122609;152677;
[2020-04-09;04:49:11.789];122689;152750;
[2020-04-09;04:49:11.789];122734;152813;
[2020-04-09;04:49:11.789];122757;152868;
[2020-04-09;04:49:11.789];122752;152882;
[2020-04-09;04:49:11.789];122773;152946;
[2020-04-09;04:49:11.789];122806;153044;
[2020-04-09;04:49:11.789];122796;153145;
[2020-04-09;04:49:11.789];122786;153192;
[2020-04-09;04:49:11.789];122853;153214;
[2020-04-09;04:49:11.789];122919;153234;
[2020-04-09;04:49:11.789];122916;153232;
[2020-04-09;04:49:11.789];122879;153130;
[2020-04-09;04:49:11.789];122825;152957;
[2020-04-09;04:49:11.789];122757;152812;
[2020-04-09;04:49:11.789];122632;152647;
[2020-04-09;04:49:11.789];122513;152417;
[2020-04-09;04:49:11.789];122424;152179;
[2020-04-09;04:49:11.789];122387;151969;
[2020-04-09;04:49:11.789];122340;151821;
[2020-04-09;04:49:11.789];122263;151683;
[2020-04-09;04:49:11.789];122187;151527;
[2020-04-09;04:49:11.789];122148;151414;
[2020-04-09;04:49:11.789];122111;151394;
[2020-04-09;04:49:11.789];122074;151389;
[2020-04-09;04:49:11.789];122042;151352;
[2020-04-09;04:49:11.789];122052;151288;
[2020-04-09;04:49:11.789];122094;151295;
[2020-04-09;04:49:11.796];122112;151282;
[2020-04-09;04:49:11.796];122072;151289;
[2020-04-09;04:49:11.796];122052;151310;
[2020-04-09;04:49:11.796];122071;151303;
[2020-04-09;04:49:11.796];122101;151456;
[2020-04-09;04:49:11.796];122101;151556;
[2020-04-09;04:49:11.796];122108;151612;
[2020-04-09;04:49:11.796];122196;151659;
[2020-04-09;04:49:11.796];122274;151738;
[2020-04-09;04:49:11.796];122288;151795;
[2020-04-09;04:49:11.796];122287;151827;
[2020-04-09;04:49:11.796];122323;151829;
[2020-04-09;04:49:11.796];122326;151902;
[2020-04-09;04:49:11.796];122320;151982;
[2020-04-09;04:49:11.796];122319;152033;
[2020-04-09;04:49:11.796];122330;152061;
[2020-04-09;04:49:11.796];122405;152049;
[2020-04-09;04:49:11.796];122450;152071;
[2020-04-09;04:49:11.796];122433;152097;
[2020-04-09;04:49:11.796];122441;152102;
[2020-04-09;04:49:11.796];122440;152101;
[2020-04-09;04:49:11.796];122451;152179;
[2020-04-09;04:49:11.796];122457;152302;
[2020-04-09;04:49:11.796];122438;152342;
[2020-04-09;04:49:11.796];122490;152380;
[2020-04-09;04:49:11.796];122572;152415;
[2020-04-09;04:49:11.796];122603;152452;
[2020-04-09;04:49:11.796];122628;152509;
[2020-04-09;04:49:11.796];122612;152531;
[2020-04-09;04:49:11.796];122634;152570;
[2020-04-09;04:49:11.796];122653;152679;
[2020-04-09;04:49:11.796];122634;152779;
[2020-04-09;04:49:11.796];122648;152815;
[2020-04-09;04:49:11.796];122713;152847;
[2020-04-09;04:49:11.796];122792;152894;
[2020-04-09;04:49:11.796];122829;152964;
[2020-04-09;04:49:11.796];122819;153018;
[2020-04-09;04:49:11.796];122823;153026;
[2020-04-09;04:49:11.796];122876;153121;
[2020-04-09;04:49:11.796];122876;153221;
[2020-04-09;04:49:11.796];122869;153295;
[2020-04-09;04:49:11.796];122890;153339;
[2020-04-09;04:49:11.796];122949;153336;
[2020-04-09;04:49:11.796];123009;153356;
[2020-04-09;04:49:11.796];122989;153315;
[2020-04-09;04:49:11.796];122935;153214;
[2020-04-09;04:49:11.796];122880;153037;
[2020-04-09;04:49:11.796];122789;152855;
[2020-04-09;04:49:11.796];122684;152729;
[2020-04-09;04:49:11.796];122570;152533;
[2020-04-09;04:49:11.796];122505;152328;
[2020-04-09;04:49:11.796];122473;152141;
[2020-04-09;04:49:11.796];122440;152016;
[2020-04-09;04:49:11.796];122372;151906;
[2020-04-09;04:49:11.796];122315;151814;
[2020-04-09;04:49:11.796];122287;151717;
[2020-04-09;04:49:11.796];122278;151705;
[2020-04-09;04:49:11.796];122228;151731;
[2020-04-09;04:49:11.796];122211;151743;
[2020-04-09;04:49:11.796];122212;151711;
[2020-04-09;04:49:11.796];122270;151719;
[2020-04-09;04:49:11.796];122281;151718;
[2020-04-09;04:49:11.796];122270;151740;
[2020-04-09;04:49:11.796];122258;151742;
[2020-04-09;04:49:11.796];122285;151849;
[2020-04-09;04:49:11.796];122309;151946;
[2020-04-09;04:49:11.796];122319;152045;
[2020-04-09;04:49:11.801];122306;152080;
[2020-04-09;04:49:11.801];122377;152132;
[2020-04-09;04:49:11.801];122455;152166;
[2020-04-09;04:49:11.801];122463;152225;
[2020-04-09;04:49:11.801];122450;152225;
[2020-04-09;04:49:11.801];122457;152241;
[2020-04-09;04:49:11.801];122482;152298;
[2020-04-09;04:49:11.801];122482;152366;
[2020-04-09;04:49:11.801];122465;152405;
[2020-04-09;04:49:11.801];122502;152408;
[2020-04-09;04:49:11.801];122528;152419;
[2020-04-09;04:49:11.801];122576;152452;
[2020-04-09;04:49:11.801];122600;152458;
[2020-04-09;04:49:11.801];122567;152461;
[2020-04-09;04:49:11.801];122573;152482;
[2020-04-09;04:49:11.801];122592;152548;
[2020-04-09;04:49:11.801];122601;152655;
[2020-04-09;04:49:11.801];122597;152681;
[2020-04-09;04:49:11.801];122638;152718;
[2020-04-09;04:49:11.801];122700;152754;
[2020-04-09;04:49:11.801];122759;152789;
[2020-04-09;04:49:11.801];122745;152841;
[2020-04-09;04:49:11.801];122743;152858;
[2020-04-09;04:49:11.801];122758;152891;
[2020-04-09;04:49:11.801];122781;152968;
[2020-04-09;04:49:11.801];122784;153075;
[2020-04-09;04:49:11.801];122772;153149;
[2020-04-09;04:49:11.801];122825;153174;
[2020-04-09;04:49:11.801];122878;153210;
[2020-04-09;04:49:11.801];122921;153252;
[2020-04-09;04:49:11.801];122935;153294;
[2020-04-09;04:49:11.801];122951;153335;
[2020-04-09;04:49:11.801];122979;153360;
[2020-04-09;04:49:11.801];122981;153470;
[2020-04-09;04:49:11.801];122991;153561;
[2020-04-09;04:49:11.801];122966;153548;
[2020-04-09;04:49:11.801];122996;153509;
[2020-04-09;04:49:11.801];123025;153452;
[2020-04-09;04:49:11.801];123009;153324;
[2020-04-09;04:49:11.801];122908;153146;
[2020-04-09;04:49:11.801];122781;152891;
[2020-04-09;04:49:11.801];122714;152708;
[2020-04-09;04:49:11.801];122613;152563;
[2020-04-09;04:49:11.801];122514;152415;
[2020-04-09;04:49:11.801];122425;152283;
[2020-04-09;04:49:11.801];122420;152138;
[2020-04-09;04:49:11.801];122449;152043;
[2020-04-09;04:49:11.801];122401;151977;
[2020-04-09;04:49:11.801];122346;151912;
[2020-04-09;04:49:11.801];122325;151829;
[2020-04-09;04:49:11.801];122303;151837;
[2020-04-09;04:49:11.801];122302;151887;
[2020-04-09;04:49:11.801];122258;151918;
[2020-04-09;04:49:11.801];122270;151879;
[2020-04-09;04:49:11.801];122308;151872;
[2020-04-09;04:49:11.801];122345;151899;
[2020-04-09;04:49:11.801];122352;151934;
[2020-04-09;04:49:11.801];122343;151971;
[2020-04-09;04:49:11.801];122361;151975;
[2020-04-09;04:49:11.801];122385;152079;
[2020-04-09;04:49:11.801];122387;152217;
[2020-04-09;04:49:11.801];122373;152256;
[2020-04-09;04:49:11.801];122424;152265;
[2020-04-09;04:49:11.801];122506;152306;
[2020-04-09;04:49:11.801];122535;152340;
[2020-04-09;04:49:11.801];122531;152332;
[2020-04-09;04:49:11.801];122501;152335;
[2020-04-09;04:49:11.802];122502;152385;
[2020-04-09;04:49:11.806];122511;152414;
[2020-04-09;04:49:11.806];122495;152493;
[2020-04-09;04:49:11.806];122485;152479;
[2020-04-09;04:49:11.806];122525;152477;
[2020-04-09;04:49:11.806];122591;152507;
[2020-04-09;04:49:11.806];122587;152532;
[2020-04-09;04:49:11.806];122573;152558;
[2020-04-09;04:49:11.806];122583;152564;
[2020-04-09;04:49:11.806];122619;152612;
[2020-04-09;04:49:11.806];122611;152739;
[2020-04-09;04:49:11.806];122605;152793;
[2020-04-09;04:49:11.806];122664;152822;
[2020-04-09;04:49:11.806];122723;152857;
[2020-04-09;04:49:11.806];122777;152907;
[2020-04-09;04:49:11.806];122784;152955;
[2020-04-09;04:49:11.806];122787;152965;
[2020-04-09;04:49:11.806];122801;152985;
[2020-04-09;04:49:11.806];122822;153101;
[2020-04-09;04:49:11.806];122835;153195;
[2020-04-09;04:49:11.806];122824;153282;
[2020-04-09;04:49:11.806];122860;153306;
[2020-04-09;04:49:11.806];122931;153337;
[2020-04-09;04:49:11.806];122987;153400;
[2020-04-09;04:49:11.806];122995;153443;
[2020-04-09;04:49:11.806];122979;153473;
[2020-04-09;04:49:11.806];123030;153478;
[2020-04-09;04:49:11.806];123036;153559;
[2020-04-09;04:49:11.806];123034;153647;
[2020-04-09;04:49:11.806];122992;153657;
[2020-04-09;04:49:11.806];122993;153570;
[2020-04-09;04:49:11.806];123010;153421;
[2020-04-09;04:49:11.806];122945;153249;
[2020-04-09;04:49:11.806];122852;153032;
[2020-04-09;04:49:11.806];122730;152795;
[2020-04-09;04:49:11.806];122636;152602;
[2020-04-09;04:49:11.806];122554;152470;
[2020-04-09;04:49:11.806];122473;152361;
[2020-04-09;04:49:11.806];122407;152228;
[2020-04-09;04:49:11.806];122398;152111;
[2020-04-09;04:49:11.806];122407;152040;
[2020-04-09;04:49:11.806];122382;151966;
[2020-04-09;04:49:11.806];122337;151906;
[2020-04-09;04:49:11.806];122320;151822;
[2020-04-09;04:49:11.806];122296;151838;
[2020-04-09;04:49:11.806];122272;151885;
[2020-04-09;04:49:11.806];122242;151896;
[2020-04-09;04:49:11.806];122263;151897;
[2020-04-09;04:49:11.806];122297;151900;
[2020-04-09;04:49:11.806];122336;151939;
[2020-04-09;04:49:11.806];122353;151978;
[2020-04-09;04:49:11.806];122351;151995;
[2020-04-09;04:49:11.806];122361;152048;
[2020-04-09;04:49:11.806];122402;152150;
[2020-04-09;04:49:11.806];122396;152265;
[2020-04-09;04:49:11.806];122408;152279;
[2020-04-09;04:49:11.806];122434;152301;
[2020-04-09;04:49:11.806];122510;152344;
[2020-04-09;04:49:11.806];122540;152383;
[2020-04-09;04:49:11.806];122532;152381;
[2020-04-09;04:49:11.806];122506;152386;
[2020-04-09;04:49:11.806];122518;152387;
[2020-04-09;04:49:11.806];122526;152437;
[2020-04-09;04:49:11.806];122517;152514;
[2020-04-09;04:49:11.806];122483;152520;
[2020-04-09;04:49:11.806];122531;152541;
[2020-04-09;04:49:11.806];122613;152569;
[2020-04-09;04:49:11.806];122647;152602;
[2020-04-09;04:49:11.806];122649;152638;
[2020-04-09;04:49:11.812];122637;152632;
[2020-04-09;04:49:11.812];122650;152691;
[2020-04-09;04:49:11.812];122670;152782;
[2020-04-09;04:49:11.812];122685;152859;
[2020-04-09;04:49:11.812];122650;152893;
[2020-04-09;04:49:11.812];122724;152934;
[2020-04-09;04:49:11.812];122795;152980;
[2020-04-09;04:49:11.812];122846;153043;
[2020-04-09;04:49:11.812];122856;153074;
[2020-04-09;04:49:11.812];122844;153095;
[2020-04-09;04:49:11.812];122875;153155;
[2020-04-09;04:49:11.812];122889;153281;
[2020-04-09;04:49:11.812];122871;153346;
[2020-04-09;04:49:11.812];122888;153393;
[2020-04-09;04:49:11.812];122935;153417;
[2020-04-09;04:49:11.812];123009;153487;
[2020-04-09;04:49:11.812];123038;153527;
[2020-04-09;04:49:11.812];123044;153567;
[2020-04-09;04:49:11.812];123050;153573;
[2020-04-09;04:49:11.812];123064;153638;
[2020-04-09;04:49:11.812];123055;153665;
[2020-04-09;04:49:11.812];123014;153661;
[2020-04-09;04:49:11.812];122999;153530;
[2020-04-09;04:49:11.812];122985;153336;
[2020-04-09;04:49:11.812];122919;153129;
[2020-04-09;04:49:11.812];122813;152913;
[2020-04-09;04:49:11.812];122703;152716;
[2020-04-09;04:49:11.812];122622;152474;
[2020-04-09;04:49:11.812];122541;152356;
[2020-04-09;04:49:11.812];122470;152287;
[2020-04-09;04:49:11.812];122401;152206;
[2020-04-09;04:49:11.812];122377;152113;
[2020-04-09;04:49:11.812];122415;152003;
[2020-04-09;04:49:11.812];122392;151958;
[2020-04-09;04:49:11.812];122364;151912;
[2020-04-09;04:49:11.812];122320;151880;
[2020-04-09;04:49:11.812];122308;151805;
[2020-04-09;04:49:11.812];122312;151849;
[2020-04-09;04:49:11.812];122298;151930;
[2020-04-09;04:49:11.812];122271;151981;
[2020-04-09;04:49:11.812];122324;152008;
[2020-04-09;04:49:11.812];122406;152041;
[2020-04-09;04:49:11.812];122454;152099;
[2020-04-09;04:49:11.812];122444;152140;
[2020-04-09;04:49:11.812];122457;152170;
[2020-04-09;04:49:11.812];122475;152217;
[2020-04-09;04:49:11.812];122477;152330;
[2020-04-09;04:49:11.812];122476;152394;
[2020-04-09;04:49:11.812];122483;152412;
[2020-04-09;04:49:11.812];122532;152422;
[2020-04-09;04:49:11.812];122604;152444;
[2020-04-09;04:49:11.812];122577;152465;
[2020-04-09;04:49:11.812];122587;152475;
[2020-04-09;04:49:11.812];122589;152449;
[2020-04-09;04:49:11.812];122613;152499;
[2020-04-09;04:49:11.812];122606;152580;
[2020-04-09;04:49:11.812];122584;152643;
[2020-04-09;04:49:11.812];122617;152668;
[2020-04-09;04:49:11.812];122695;152689;
[2020-04-09;04:49:11.812];122742;152706;
[2020-04-09;04:49:11.812];122739;152757;
[2020-04-09;04:49:11.812];122730;152775;
[2020-04-09;04:49:11.812];122755;152780;
[2020-04-09;04:49:11.812];122774;152868;
[2020-04-09;04:49:11.812];122770;152978;
[2020-04-09;04:49:11.812];122769;153057;
[2020-04-09;04:49:11.812];122817;153076;
[2020-04-09;04:49:11.817];122892;153101;
[2020-04-09;04:49:11.817];122962;153163;
[2020-04-09;04:49:11.817];122964;153208;
[2020-04-09;04:49:11.817];122940;153245;
[2020-04-09;04:49:11.817];122977;153292;
[2020-04-09;04:49:11.817];123007;153414;
[2020-04-09;04:49:11.817];123000;153491;
[2020-04-09;04:49:11.817];122996;153536;
[2020-04-09;04:49:11.817];123050;153560;
[2020-04-09;04:49:11.817];123143;153629;
[2020-04-09;04:49:11.817];123145;153666;
[2020-04-09;04:49:11.817];123150;153695;
[2020-04-09;04:49:11.817];123157;153689;
[2020-04-09;04:49:11.817];123155;153690;
[2020-04-09;04:49:11.817];123121;153681;
[2020-04-09;04:49:11.817];123047;153566;
[2020-04-09;04:49:11.817];122987;153351;
[2020-04-09;04:49:11.817];122923;153131;
[2020-04-09;04:49:11.817];122882;152919;
[2020-04-09;04:49:11.817];122773;152722;
[2020-04-09;04:49:11.817];122672;152534;
[2020-04-09;04:49:11.817];122608;152353;
[2020-04-09;04:49:11.817];122570;152268;
[2020-04-09;04:49:11.817];122513;152224;
[2020-04-09;04:49:11.817];122444;152163;
[2020-04-09;04:49:11.817];122442;152098;
[2020-04-09;04:49:11.817];122474;152032;
[2020-04-09;04:49:11.817];122489;152031;
[2020-04-09;04:49:11.817];122448;151995;
[2020-04-09;04:49:11.817];122427;151982;
[2020-04-09;04:49:11.817];122434;151992;
[2020-04-09;04:49:11.817];122444;152053;
[2020-04-09;04:49:11.817];122445;152155;
[2020-04-09;04:49:11.817];122431;152234;
[2020-04-09;04:49:11.817];122496;152280;
[2020-04-09;04:49:11.817];122594;152321;
[2020-04-09;04:49:11.817];122638;152396;
[2020-04-09;04:49:11.817];122654;152438;
[2020-04-09;04:49:11.817];122636;152478;
